Country,Year,Age,Both Sexes Population,Male Population,Female Population,Percent Both Sexes,Percent Male,Percent Female,Sex Ratio
Croatia,2027,100+,4056,101,3955,"0,1",0,"0,2","2,6"
Croatia,2028,Total,4063708,1963718,2099990,100,100,100,"93,5"
Croatia,2028,0,33761,17385,16376,"0,8","0,9","0,8","106,2"
Croatia,2028,1,34071,17547,16524,"0,8","0,9","0,8","106,2"
Croatia,2028,2,34411,17722,16689,"0,8","0,9","0,8","106,2"
Croatia,2028,3,34796,17920,16876,"0,9","0,9","0,8","106,2"
Croatia,2028,4,35227,18143,17084,"0,9","0,9","0,8","106,2"
Croatia,2028,5,35662,18368,17294,"0,9","0,9","0,8","106,2"
Croatia,2028,6,36071,18579,17492,"0,9","0,9","0,8","106,2"
Croatia,2028,7,36418,18759,17659,"0,9",1,"0,8","106,2"
Croatia,2028,8,36742,18928,17814,"0,9",1,"0,8","106,3"
Croatia,2028,9,37058,19092,17966,"0,9",1,"0,9","106,3"
Croatia,2028,10,37430,19287,18143,"0,9",1,"0,9","106,3"
Croatia,2028,11,37879,19517,18362,"0,9",1,"0,9","106,3"
Croatia,2028,12,38345,19764,18581,"0,9",1,"0,9","106,4"
Croatia,2028,13,38757,19978,18779,1,1,"0,9","106,4"
Croatia,2028,14,39092,20234,18858,1,1,"0,9","107,3"
Croatia,2028,15,40090,20832,19258,1,"1,1","0,9","108,2"
Croatia,2028,16,40641,21014,19627,1,"1,1","0,9","107,1"
Croatia,2028,17,41315,21309,20006,1,"1,1",1,"106,5"
Croatia,2028,18,42861,22081,20780,"1,1","1,1",1,"106,3"
Croatia,2028,19,42999,22075,20924,"1,1","1,1",1,"105,5"
Croatia,2028,20,41688,21374,20314,1,"1,1",1,"105,2"
Croatia,2028,21,40632,20911,19721,1,"1,1","0,9",106
Croatia,2028,22,41069,21122,19947,1,"1,1","0,9","105,9"
Croatia,2028,23,40711,20927,19784,1,"1,1","0,9","105,8"
Croatia,2028,24,39529,20344,19185,1,1,"0,9",106
Croatia,2028,25,39504,20228,19276,1,1,"0,9","104,9"
Croatia,2028,26,40273,20602,19671,1,1,"0,9","104,7"
Croatia,2028,27,42677,21883,20794,"1,1","1,1",1,"105,2"
Croatia,2028,28,44929,23044,21885,"1,1","1,2",1,"105,3"
Croatia,2028,29,46559,23778,22781,"1,1","1,2","1,1","104,4"
Croatia,2028,30,51432,26205,25227,"1,3","1,3","1,2","103,9"
Croatia,2028,31,54269,27775,26494,"1,3","1,4","1,3","104,8"
Croatia,2028,32,51887,26533,25354,"1,3","1,4","1,2","104,7"
Croatia,2028,33,48609,24619,23990,"1,2","1,3","1,1","102,6"
Croatia,2028,34,47890,24346,23544,"1,2","1,2","1,1","103,4"
Croatia,2028,35,47218,24164,23054,"1,2","1,2","1,1","104,8"
Croatia,2028,36,47968,24478,23490,"1,2","1,2","1,1","104,2"
Croatia,2028,37,51292,25927,25365,"1,3","1,3","1,2","102,2"
Croatia,2028,38,51121,25820,25301,"1,3","1,3","1,2","102,1"
Croatia,2028,39,51780,26111,25669,"1,3","1,3","1,2","101,7"
Croatia,2028,40,53848,27061,26787,"1,3","1,4","1,3",101
Croatia,2028,41,54106,27193,26913,"1,3","1,4","1,3",101
Croatia,2028,42,55492,27914,27578,"1,4","1,4","1,3","101,2"
Croatia,2028,43,58380,29398,28982,"1,4","1,5","1,4","101,4"
Croatia,2028,44,59190,29749,29441,"1,5","1,5","1,4",101
Croatia,2028,45,59574,29985,29589,"1,5","1,5","1,4","101,3"
Croatia,2028,46,60073,30206,29867,"1,5","1,5","1,4","101,1"
Croatia,2028,47,60723,30330,30393,"1,5","1,5","1,4","99,8"
Croatia,2028,48,61279,30579,30700,"1,5","1,6","1,5","99,6"
Croatia,2028,49,60127,29747,30380,"1,5","1,5","1,4","97,9"
Croatia,2028,50,58967,29092,29875,"1,5","1,5","1,4","97,4"
Croatia,2028,51,57234,28210,29024,"1,4","1,4","1,4","97,2"
Croatia,2028,52,56529,27871,28658,"1,4","1,4","1,4","97,3"
Croatia,2028,53,56317,27890,28427,"1,4","1,4","1,4","98,1"
Croatia,2028,54,55115,27044,28071,"1,4","1,4","1,3","96,3"
Croatia,2028,55,54403,26673,27730,"1,3","1,4","1,3","96,2"
Croatia,2028,56,53914,26515,27399,"1,3","1,4","1,3","96,8"
Croatia,2028,57,50877,24920,25957,"1,3","1,3","1,2",96
Croatia,2028,58,49990,24394,25596,"1,2","1,2","1,2","95,3"
Croatia,2028,59,50184,24368,25816,"1,2","1,2","1,2","94,4"
Croatia,2028,60,51674,24956,26718,"1,3","1,3","1,3","93,4"
Croatia,2028,61,53941,25869,28072,"1,3","1,3","1,3","92,2"
Croatia,2028,62,55181,26393,28788,"1,4","1,3","1,4","91,7"
Croatia,2028,63,53395,25504,27891,"1,3","1,3","1,3","91,4"
Croatia,2028,64,53031,25294,27737,"1,3","1,3","1,3","91,2"
Croatia,2028,65,54151,25648,28503,"1,3","1,3","1,4",90
Croatia,2028,66,55085,25922,29163,"1,4","1,3","1,4","88,9"
Croatia,2028,67,55184,25912,29272,"1,4","1,3","1,4","88,5"
Croatia,2028,68,55642,26196,29446,"1,4","1,3","1,4",89
Croatia,2028,69,54964,25722,29242,"1,4","1,3","1,4",88
Croatia,2028,70,53933,25056,28877,"1,3","1,3","1,4","86,8"
Croatia,2028,71,54411,25116,29295,"1,3","1,3","1,4","85,7"
Croatia,2028,72,53753,24740,29013,"1,3","1,3","1,4","85,3"
Croatia,2028,73,52978,24361,28617,"1,3","1,2","1,4","85,1"
Croatia,2028,74,48885,22294,26591,"1,2","1,1","1,3","83,8"
Croatia,2028,75,48121,21536,26585,"1,2","1,1","1,3",81
Croatia,2028,76,42421,18912,23509,1,1,"1,1","80,4"
Croatia,2028,77,40872,18083,22789,1,"0,9","1,1","79,3"
Croatia,2028,78,39552,17295,22257,1,"0,9","1,1","77,7"
Croatia,2028,79,34725,14821,19904,"0,9","0,8","0,9","74,5"
Croatia,2028,80,30142,12617,17525,"0,7","0,6","0,8",72
Croatia,2028,81,28052,11405,16647,"0,7","0,6","0,8","68,5"
Croatia,2028,82,19080,7451,11629,"0,5","0,4","0,6","64,1"
Croatia,2028,83,16248,6078,10170,"0,4","0,3","0,5","59,8"
Croatia,2028,84,16710,5988,10722,"0,4","0,3","0,5","55,8"
Croatia,2028,85-89,75157,22679,52478,"1,8","1,2","2,5","43,2"
Croatia,2028,90-94,43574,8237,35337,"1,1","0,4","1,7","23,3"
Croatia,2028,95-99,17446,1642,15804,"0,4","0,1","0,8","10,4"
Croatia,2028,100+,4415,127,4288,"0,1",0,"0,2",3
Croatia,2029,Total,4042398,1953888,2088510,100,100,100,"93,6"
Croatia,2029,0,33422,17211,16211,"0,8","0,9","0,8","106,2"
Croatia,2029,1,33735,17372,16363,"0,8","0,9","0,8","106,2"
Croatia,2029,2,34056,17540,16516,"0,8","0,9","0,8","106,2"
Croatia,2029,3,34401,17716,16685,"0,9","0,9","0,8","106,2"
Croatia,2029,4,34787,17916,16871,"0,9","0,9","0,8","106,2"
Croatia,2029,5,35225,18142,17083,"0,9","0,9","0,8","106,2"
Croatia,2029,6,35664,18369,17295,"0,9","0,9","0,8","106,2"
Croatia,2029,7,36075,18581,17494,"0,9",1,"0,8","106,2"
Croatia,2029,8,36421,18761,17660,"0,9",1,"0,8","106,2"
Croatia,2029,9,36744,18929,17815,"0,9",1,"0,9","106,3"
Croatia,2029,10,37060,19093,17967,"0,9",1,"0,9","106,3"
Croatia,2029,11,37431,19288,18143,"0,9",1,"0,9","106,3"
Croatia,2029,12,37878,19517,18361,"0,9",1,"0,9","106,3"
Croatia,2029,13,38344,19763,18581,"0,9",1,"0,9","106,4"
Croatia,2029,14,38754,19977,18777,1,1,"0,9","106,4"
Croatia,2029,15,39083,20228,18855,1,1,"0,9","107,3"
Croatia,2029,16,40073,20820,19253,1,"1,1","0,9","108,1"
Croatia,2029,17,40621,21000,19621,1,"1,1","0,9",107
Croatia,2029,18,41292,21292,20000,1,"1,1",1,"106,5"
Croatia,2029,19,42834,22061,20773,"1,1","1,1",1,"106,2"
Croatia,2029,20,42972,22055,20917,"1,1","1,1",1,"105,4"
Croatia,2029,21,41662,21355,20307,1,"1,1",1,"105,2"
Croatia,2029,22,40604,20890,19714,1,"1,1","0,9",106
Croatia,2029,23,41041,21100,19941,1,"1,1",1,"105,8"
Croatia,2029,24,40681,20905,19776,1,"1,1","0,9","105,7"
Croatia,2029,25,39510,20329,19181,1,1,"0,9",106
Croatia,2029,26,39492,20217,19275,1,1,"0,9","104,9"
Croatia,2029,27,40261,20592,19669,1,"1,1","0,9","104,7"
Croatia,2029,28,42664,21872,20792,"1,1","1,1",1,"105,2"
Croatia,2029,29,44914,23033,21881,"1,1","1,2",1,"105,3"
Croatia,2029,30,46540,23764,22776,"1,2","1,2","1,1","104,3"
Croatia,2029,31,51406,26188,25218,"1,3","1,3","1,2","103,8"
Croatia,2029,32,54239,27756,26483,"1,3","1,4","1,3","104,8"
Croatia,2029,33,51859,26514,25345,"1,3","1,4","1,2","104,6"
Croatia,2029,34,48582,24602,23980,"1,2","1,3","1,1","102,6"
Croatia,2029,35,47855,24324,23531,"1,2","1,2","1,1","103,4"
Croatia,2029,36,47175,24136,23039,"1,2","1,2","1,1","104,8"
Croatia,2029,37,47921,24449,23472,"1,2","1,3","1,1","104,2"
Croatia,2029,38,51238,25893,25345,"1,3","1,3","1,2","102,2"
Croatia,2029,39,51062,25785,25277,"1,3","1,3","1,2",102
Croatia,2029,40,51704,26064,25640,"1,3","1,3","1,2","101,7"
Croatia,2029,41,53750,27000,26750,"1,3","1,4","1,3","100,9"
Croatia,2029,42,54000,27128,26872,"1,3","1,4","1,3",101
Croatia,2029,43,55377,27844,27533,"1,4","1,4","1,3","101,1"
Croatia,2029,44,58244,29314,28930,"1,4","1,5","1,4","101,3"
Croatia,2029,45,59031,29651,29380,"1,5","1,5","1,4","100,9"
Croatia,2029,46,59389,29870,29519,"1,5","1,5","1,4","101,2"
Croatia,2029,47,59866,30077,29789,"1,5","1,5","1,4",101
Croatia,2029,48,60506,30195,30311,"1,5","1,5","1,5","99,6"
Croatia,2029,49,61046,30433,30613,"1,5","1,6","1,5","99,4"
Croatia,2029,50,59875,29592,30283,"1,5","1,5","1,4","97,7"
Croatia,2029,51,58701,28929,29772,"1,5","1,5","1,4","97,2"
Croatia,2029,52,56957,28040,28917,"1,4","1,4","1,4",97
Croatia,2029,53,56249,27697,28552,"1,4","1,4","1,4",97
Croatia,2029,54,56012,27700,28312,"1,4","1,4","1,4","97,8"
Croatia,2029,55,54837,26871,27966,"1,4","1,4","1,3","96,1"
Croatia,2029,56,54155,26517,27638,"1,3","1,4","1,3","95,9"
Croatia,2029,57,53643,26343,27300,"1,3","1,3","1,3","96,5"
Croatia,2029,58,50607,24748,25859,"1,3","1,3","1,2","95,7"
Croatia,2029,59,49701,24210,25491,"1,2","1,2","1,2",95
Croatia,2029,60,49857,24161,25696,"1,2","1,2","1,2",94
Croatia,2029,61,51295,24716,26579,"1,3","1,3","1,3",93
Croatia,2029,62,53510,25598,27912,"1,3","1,3","1,3","91,7"
Croatia,2029,63,54713,26099,28614,"1,4","1,3","1,4","91,2"
Croatia,2029,64,52903,25197,27706,"1,3","1,3","1,3","90,9"
Croatia,2029,65,52390,24897,27493,"1,3","1,3","1,3","90,6"
Croatia,2029,66,53315,25138,28177,"1,3","1,3","1,3","89,2"
Croatia,2029,67,54172,25372,28800,"1,3","1,3","1,4","88,1"
Croatia,2029,68,54234,25341,28893,"1,3","1,3","1,4","87,7"
Croatia,2029,69,54598,25573,29025,"1,4","1,3","1,4","88,1"
Croatia,2029,70,53722,24970,28752,"1,3","1,3","1,4","86,8"
Croatia,2029,71,52475,24165,28310,"1,3","1,2","1,4","85,4"
Croatia,2029,72,52818,24156,28662,"1,3","1,2","1,4","84,3"
Croatia,2029,73,52136,23769,28367,"1,3","1,2","1,4","83,8"
Croatia,2029,74,51228,23319,27909,"1,3","1,2","1,3","83,6"
Croatia,2029,75,47077,21237,25840,"1,2","1,1","1,2","82,2"
Croatia,2029,76,46128,20401,25727,"1,1",1,"1,2","79,3"
Croatia,2029,77,40504,17832,22672,1,"0,9","1,1","78,7"
Croatia,2029,78,38972,17021,21951,1,"0,9","1,1","77,5"
Croatia,2029,79,37555,16194,21361,"0,9","0,8",1,"75,8"
Croatia,2029,80,33008,13905,19103,"0,8","0,7","0,9","72,8"
Croatia,2029,81,28722,11889,16833,"0,7","0,6","0,8","70,6"
Croatia,2029,82,26618,10690,15928,"0,7","0,5","0,8","67,1"
Croatia,2029,83,18052,6954,11098,"0,4","0,4","0,5","62,7"
Croatia,2029,84,15328,5648,9680,"0,4","0,3","0,5","58,3"
Croatia,2029,85-89,71624,21827,49797,"1,8","1,1","2,4","43,8"
Croatia,2029,90-94,43335,8335,35000,"1,1","0,4","1,7","23,8"
Croatia,2029,95-99,18059,1769,16290,"0,4","0,1","0,8","10,9"
Croatia,2029,100+,4822,157,4665,"0,1",0,"0,2","3,4"
Croatia,2030,Total,4020867,1943931,2076936,100,100,100,"93,6"
Croatia,2030,0,33098,17044,16054,"0,8","0,9","0,8","106,2"
Croatia,2030,1,33396,17198,16198,"0,8","0,9","0,8","106,2"
Croatia,2030,2,33721,17365,16356,"0,8","0,9","0,8","106,2"
Croatia,2030,3,34046,17535,16511,"0,8","0,9","0,8","106,2"
Croatia,2030,4,34392,17711,16681,"0,9","0,9","0,8","106,2"
Croatia,2030,5,34786,17915,16871,"0,9","0,9","0,8","106,2"
Croatia,2030,6,35227,18144,17083,"0,9","0,9","0,8","106,2"
Croatia,2030,7,35668,18371,17297,"0,9","0,9","0,8","106,2"
Croatia,2030,8,36079,18583,17496,"0,9",1,"0,8","106,2"
Croatia,2030,9,36424,18763,17661,"0,9",1,"0,9","106,2"
Croatia,2030,10,36744,18929,17815,"0,9",1,"0,9","106,3"
Croatia,2030,11,37061,19094,17967,"0,9",1,"0,9","106,3"
Croatia,2030,12,37431,19288,18143,"0,9",1,"0,9","106,3"
Croatia,2030,13,37878,19517,18361,"0,9",1,"0,9","106,3"
Croatia,2030,14,38340,19761,18579,1,1,"0,9","106,4"
Croatia,2030,15,38747,19972,18775,1,1,"0,9","106,4"
Croatia,2030,16,39067,20217,18850,1,1,"0,9","107,3"
Croatia,2030,17,40053,20806,19247,1,"1,1","0,9","108,1"
Croatia,2030,18,40599,20984,19615,1,"1,1","0,9",107
Croatia,2030,19,41267,21273,19994,1,"1,1",1,"106,4"
Croatia,2030,20,42808,22042,20766,"1,1","1,1",1,"106,1"
Croatia,2030,21,42945,22035,20910,"1,1","1,1",1,"105,4"
Croatia,2030,22,41634,21333,20301,1,"1,1",1,"105,1"
Croatia,2030,23,40577,20870,19707,1,"1,1","0,9","105,9"
Croatia,2030,24,41013,21078,19935,1,"1,1",1,"105,7"
Croatia,2030,25,40660,20889,19771,1,"1,1",1,"105,7"
Croatia,2030,26,39499,20319,19180,1,1,"0,9","105,9"
Croatia,2030,27,39482,20208,19274,1,1,"0,9","104,8"
Croatia,2030,28,40251,20584,19667,1,"1,1","0,9","104,7"
Croatia,2030,29,42651,21862,20789,"1,1","1,1",1,"105,2"
Croatia,2030,30,44898,23021,21877,"1,1","1,2","1,1","105,2"
Croatia,2030,31,46520,23751,22769,"1,2","1,2","1,1","104,3"
Croatia,2030,32,51380,26171,25209,"1,3","1,3","1,2","103,8"
Croatia,2030,33,54210,27736,26474,"1,3","1,4","1,3","104,8"
Croatia,2030,34,51830,26496,25334,"1,3","1,4","1,2","104,6"
Croatia,2030,35,48548,24581,23967,"1,2","1,3","1,2","102,6"
Croatia,2030,36,47812,24296,23516,"1,2","1,2","1,1","103,3"
Croatia,2030,37,47131,24108,23023,"1,2","1,2","1,1","104,7"
Croatia,2030,38,47873,24420,23453,"1,2","1,3","1,1","104,1"
Croatia,2030,39,51181,25858,25323,"1,3","1,3","1,2","102,1"
Croatia,2030,40,50990,25740,25250,"1,3","1,3","1,2","101,9"
Croatia,2030,41,51613,26008,25605,"1,3","1,3","1,2","101,6"
Croatia,2030,42,53648,26938,26710,"1,3","1,4","1,3","100,9"
Croatia,2030,43,53892,27062,26830,"1,3","1,4","1,3","100,9"
Croatia,2030,44,55252,27767,27485,"1,4","1,4","1,3",101
Croatia,2030,45,58091,29220,28871,"1,4","1,5","1,4","101,2"
Croatia,2030,46,58853,29540,29313,"1,5","1,5","1,4","100,8"
Croatia,2030,47,59188,29745,29443,"1,5","1,5","1,4",101
Croatia,2030,48,59658,29947,29711,"1,5","1,5","1,4","100,8"
Croatia,2030,49,60280,30053,30227,"1,5","1,5","1,5","99,4"
Croatia,2030,50,60795,30278,30517,"1,5","1,6","1,5","99,2"
Croatia,2030,51,59608,29428,30180,"1,5","1,5","1,5","97,5"
Croatia,2030,52,58422,28758,29664,"1,5","1,5","1,4","96,9"
Croatia,2030,53,56680,27868,28812,"1,4","1,4","1,4","96,7"
Croatia,2030,54,55949,27511,28438,"1,4","1,4","1,4","96,7"
Croatia,2030,55,55733,27525,28208,"1,4","1,4","1,4","97,6"
Croatia,2030,56,54589,26715,27874,"1,4","1,4","1,3","95,8"
Croatia,2030,57,53886,26347,27539,"1,3","1,4","1,3","95,7"
Croatia,2030,58,53360,26163,27197,"1,3","1,3","1,3","96,2"
Croatia,2030,59,50316,24562,25754,"1,3","1,3","1,2","95,4"
Croatia,2030,60,49378,24005,25373,"1,2","1,2","1,2","94,6"
Croatia,2030,61,49495,23931,25564,"1,2","1,2","1,2","93,6"
Croatia,2030,62,50888,24459,26429,"1,3","1,3","1,3","92,5"
Croatia,2030,63,53060,25315,27745,"1,3","1,3","1,3","91,2"
Croatia,2030,64,54212,25787,28425,"1,3","1,3","1,4","90,7"
Croatia,2030,65,52269,24805,27464,"1,3","1,3","1,3","90,3"
Croatia,2030,66,51591,24408,27183,"1,3","1,3","1,3","89,8"
Croatia,2030,67,52443,24612,27831,"1,3","1,3","1,3","88,4"
Croatia,2030,68,53251,24819,28432,"1,3","1,3","1,4","87,3"
Croatia,2030,69,53230,24745,28485,"1,3","1,3","1,4","86,9"
Croatia,2030,70,53378,24834,28544,"1,3","1,3","1,4",87
Croatia,2030,71,52291,24095,28196,"1,3","1,2","1,4","85,5"
Croatia,2030,72,50962,23255,27707,"1,3","1,2","1,3","83,9"
Croatia,2030,73,51249,23218,28031,"1,3","1,2","1,3","82,8"
Croatia,2030,74,50440,22766,27674,"1,3","1,2","1,3","82,3"
Croatia,2030,75,49356,22225,27131,"1,2","1,1","1,3","81,9"
Croatia,2030,76,45150,20133,25017,"1,1",1,"1,2","80,5"
Croatia,2030,77,44073,19249,24824,"1,1",1,"1,2","77,5"
Croatia,2030,78,38647,16798,21849,1,"0,9","1,1","76,9"
Croatia,2030,79,37027,15948,21079,"0,9","0,8",1,"75,7"
Croatia,2030,80,35711,15202,20509,"0,9","0,8",1,"74,1"
Croatia,2030,81,31463,13107,18356,"0,8","0,7","0,9","71,4"
Croatia,2030,82,27258,11147,16111,"0,7","0,6","0,8","69,2"
Croatia,2030,83,25186,9980,15206,"0,6","0,5","0,7","65,6"
Croatia,2030,84,17030,6463,10567,"0,4","0,3","0,5","61,2"
Croatia,2030,85-89,67329,20789,46540,"1,7","1,1","2,2","44,7"
Croatia,2030,90-94,43120,8481,34639,"1,1","0,4","1,7","24,5"
Croatia,2030,95-99,18397,1864,16533,"0,5","0,1","0,8","11,3"
Croatia,2030,100+,5253,188,5065,"0,1",0,"0,2","3,7"
Croatia,2031,Total,3999121,1933833,2065288,100,100,100,"93,6"
Croatia,2031,0,32802,16891,15911,"0,8","0,9","0,8","106,2"
Croatia,2031,1,33073,17032,16041,"0,8","0,9","0,8","106,2"
Croatia,2031,2,33382,17191,16191,"0,8","0,9","0,8","106,2"
Croatia,2031,3,33713,17361,16352,"0,8","0,9","0,8","106,2"
Croatia,2031,4,34037,17530,16507,"0,9","0,9","0,8","106,2"
Croatia,2031,5,34391,17710,16681,"0,9","0,9","0,8","106,2"
Croatia,2031,6,34788,17917,16871,"0,9","0,9","0,8","106,2"
Croatia,2031,7,35231,18146,17085,"0,9","0,9","0,8","106,2"
Croatia,2031,8,35672,18373,17299,"0,9",1,"0,8","106,2"
Croatia,2031,9,36082,18585,17497,"0,9",1,"0,8","106,2"
Croatia,2031,10,36426,18764,17662,"0,9",1,"0,9","106,2"
Croatia,2031,11,36745,18930,17815,"0,9",1,"0,9","106,3"
Croatia,2031,12,37061,19094,17967,"0,9",1,"0,9","106,3"
Croatia,2031,13,37431,19288,18143,"0,9",1,"0,9","106,3"
Croatia,2031,14,37875,19516,18359,"0,9",1,"0,9","106,3"
Croatia,2031,15,38333,19756,18577,1,1,"0,9","106,3"
Croatia,2031,16,38732,19961,18771,1,1,"0,9","106,3"
Croatia,2031,17,39047,20203,18844,1,1,"0,9","107,2"
Croatia,2031,18,40032,20791,19241,1,"1,1","0,9","108,1"
Croatia,2031,19,40575,20965,19610,1,"1,1","0,9","106,9"
Croatia,2031,20,41243,21255,19988,1,"1,1",1,"106,3"
Croatia,2031,21,42782,22023,20759,"1,1","1,1",1,"106,1"
Croatia,2031,22,42916,22013,20903,"1,1","1,1",1,"105,3"
Croatia,2031,23,41607,21312,20295,1,"1,1",1,105
Croatia,2031,24,40550,20850,19700,1,"1,1",1,"105,8"
Croatia,2031,25,40993,21062,19931,1,"1,1",1,"105,7"
Croatia,2031,26,40649,20879,19770,1,"1,1",1,"105,6"
Croatia,2031,27,39489,20310,19179,1,"1,1","0,9","105,9"
Croatia,2031,28,39473,20200,19273,1,1,"0,9","104,8"
Croatia,2031,29,40242,20577,19665,1,"1,1",1,"104,6"
Croatia,2031,30,42638,21852,20786,"1,1","1,1",1,"105,1"
Croatia,2031,31,44879,23009,21870,"1,1","1,2","1,1","105,2"
Croatia,2031,32,46501,23738,22763,"1,2","1,2","1,1","104,3"
Croatia,2031,33,51354,26154,25200,"1,3","1,4","1,2","103,8"
Croatia,2031,34,54180,27717,26463,"1,4","1,4","1,3","104,7"
Croatia,2031,35,51794,26473,25321,"1,3","1,4","1,2","104,5"
Croatia,2031,36,48505,24553,23952,"1,2","1,3","1,2","102,5"
Croatia,2031,37,47769,24269,23500,"1,2","1,3","1,1","103,3"
Croatia,2031,38,47087,24081,23006,"1,2","1,2","1,1","104,7"
Croatia,2031,39,47822,24389,23433,"1,2","1,3","1,1","104,1"
Croatia,2031,40,51110,25814,25296,"1,3","1,3","1,2",102
Croatia,2031,41,50904,25686,25218,"1,3","1,3","1,2","101,9"
Croatia,2031,42,51518,25950,25568,"1,3","1,3","1,2","101,5"
Croatia,2031,43,53544,26875,26669,"1,3","1,4","1,3","100,8"
Croatia,2031,44,53773,26989,26784,"1,3","1,4","1,3","100,8"
Croatia,2031,45,55112,27681,27431,"1,4","1,4","1,3","100,9"
Croatia,2031,46,57919,29113,28806,"1,4","1,5","1,4","101,1"
Croatia,2031,47,58660,29420,29240,"1,5","1,5","1,4","100,6"
Croatia,2031,48,58985,29618,29367,"1,5","1,5","1,4","100,9"
Croatia,2031,49,59439,29809,29630,"1,5","1,5","1,4","100,6"
Croatia,2031,50,60038,29903,30135,"1,5","1,5","1,5","99,2"
Croatia,2031,51,60529,30114,30415,"1,5","1,6","1,5",99
Croatia,2031,52,59330,29257,30073,"1,5","1,5","1,5","97,3"
Croatia,2031,53,58140,28583,29557,"1,5","1,5","1,4","96,7"
Croatia,2031,54,56384,27685,28699,"1,4","1,4","1,4","96,5"
Croatia,2031,55,55674,27340,28334,"1,4","1,4","1,4","96,5"
Croatia,2031,56,55482,27366,28116,"1,4","1,4","1,4","97,3"
Croatia,2031,57,54320,26545,27775,"1,4","1,4","1,3","95,6"
Croatia,2031,58,53603,26167,27436,"1,3","1,4","1,3","95,4"
Croatia,2031,59,53055,25968,27087,"1,3","1,3","1,3","95,9"
Croatia,2031,60,49992,24356,25636,"1,3","1,3","1,2",95
Croatia,2031,61,49021,23778,25243,"1,2","1,2","1,2","94,2"
Croatia,2031,62,49105,23684,25421,"1,2","1,2","1,2","93,2"
Croatia,2031,63,50462,24190,26272,"1,3","1,3","1,3","92,1"
Croatia,2031,64,52577,25014,27563,"1,3","1,3","1,3","90,8"
Croatia,2031,65,53570,25390,28180,"1,3","1,3","1,4","90,1"
Croatia,2031,66,51483,24324,27159,"1,3","1,3","1,3","89,6"
Croatia,2031,67,50756,23903,26853,"1,3","1,2","1,3",89
Croatia,2031,68,51561,24082,27479,"1,3","1,2","1,3","87,6"
Croatia,2031,69,52276,24241,28035,"1,3","1,3","1,4","86,5"
Croatia,2031,70,52059,24039,28020,"1,3","1,2","1,4","85,8"
Croatia,2031,71,51974,23976,27998,"1,3","1,2","1,4","85,6"
Croatia,2031,72,50803,23199,27604,"1,3","1,2","1,3",84
Croatia,2031,73,49468,22363,27105,"1,2","1,2","1,3","82,5"
Croatia,2031,74,49603,22249,27354,"1,2","1,2","1,3","81,3"
Croatia,2031,75,48624,21712,26912,"1,2","1,1","1,3","80,7"
Croatia,2031,76,47361,21082,26279,"1,2","1,1","1,3","80,2"
Croatia,2031,77,43162,19011,24151,"1,1",1,"1,2","78,7"
Croatia,2031,78,42077,18144,23933,"1,1","0,9","1,2","75,8"
Croatia,2031,79,36743,15751,20992,"0,9","0,8",1,75
Croatia,2031,80,35227,14979,20248,"0,9","0,8",1,74
Croatia,2031,81,34046,14333,19713,"0,9","0,7",1,"72,7"
Croatia,2031,82,29868,12293,17575,"0,7","0,6","0,9","69,9"
Croatia,2031,83,25795,10410,15385,"0,6","0,5","0,7","67,7"
Croatia,2031,84,23761,9278,14483,"0,6","0,5","0,7","64,1"
Croatia,2031,85-89,65517,20725,44792,"1,6","1,1","2,2","46,3"
Croatia,2031,90-94,42528,8559,33969,"1,1","0,4","1,6","25,2"
Croatia,2031,95-99,18547,1944,16603,"0,5","0,1","0,8","11,7"
Croatia,2031,100+,5735,221,5514,"0,1",0,"0,3",4
Croatia,2032,Total,3977036,1923489,2053547,100,100,100,"93,7"
Croatia,2032,0,32535,16754,15781,"0,8","0,9","0,8","106,2"
Croatia,2032,1,32778,16879,15899,"0,8","0,9","0,8","106,2"
Croatia,2032,2,33060,17025,16035,"0,8","0,9","0,8","106,2"
Croatia,2032,3,33372,17186,16186,"0,8","0,9","0,8","106,2"
Croatia,2032,4,33706,17357,16349,"0,8","0,9","0,8","106,2"
Croatia,2032,5,34035,17529,16506,"0,9","0,9","0,8","106,2"
Croatia,2032,6,34394,17712,16682,"0,9","0,9","0,8","106,2"
Croatia,2032,7,34792,17919,16873,"0,9","0,9","0,8","106,2"
Croatia,2032,8,35235,18148,17087,"0,9","0,9","0,8","106,2"
Croatia,2032,9,35676,18376,17300,"0,9",1,"0,8","106,2"
Croatia,2032,10,36084,18586,17498,"0,9",1,"0,9","106,2"
Croatia,2032,11,36427,18765,17662,"0,9",1,"0,9","106,2"
Croatia,2032,12,36745,18930,17815,"0,9",1,"0,9","106,3"
Croatia,2032,13,37061,19094,17967,"0,9",1,"0,9","106,3"
Croatia,2032,14,37429,19287,18142,"0,9",1,"0,9","106,3"
Croatia,2032,15,37868,19511,18357,1,1,"0,9","106,3"
Croatia,2032,16,38319,19746,18573,1,1,"0,9","106,3"
Croatia,2032,17,38712,19947,18765,1,1,"0,9","106,3"
Croatia,2032,18,39028,20189,18839,1,1,"0,9","107,2"
Croatia,2032,19,40008,20773,19235,1,"1,1","0,9",108
Croatia,2032,20,40552,20947,19605,1,"1,1",1,"106,8"
Croatia,2032,21,41218,21237,19981,1,"1,1",1,"106,3"
Croatia,2032,22,42755,22002,20753,"1,1","1,1",1,106
Croatia,2032,23,42888,21992,20896,"1,1","1,1",1,"105,2"
